_c0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,energy_level
71014,6QvYmrqFKRSVrcVgvoA7Ar,Red Hot Chili Peppers,All That Really Matters - Just Hits,Tippa My Tongue,4,260808,False,0.573,0.913,5,-6.52,0,0.0409,0.00861,0.0273,0.114,0.795,88.418,4.0,metal,High Energy
71015,75fT19n6ZQHr67Mkh86qfD,Red Hot Chili Peppers,Rock Brandneu,Tippa My Tongue,2,260808,False,0.573,0.913,5,-6.52,0,0.0409,0.00861,0.0273,0.114,0.795,88.418,4.0,metal,High Energy
71016,6lePhNNMArBmIlN6CcXV53,Ghost,Release Your ANGER,Faith,6,269706,False,0.355,0.823,9,-6.254,1,0.0517,0.000519,0.072,0.258,0.229,183.859,4.0,metal,High Energy
71017,7JKeRODQpE6XSOkHUYJrc3,Ghost,Halloween 2022,Square Hammer,0,239293,False,0.529,0.903,2,-4.396,0,0.0483,3.31e-05,0.182,0.259,0.746,129.986,4.0,metal,High Energy
71018,62pennq1pcVBFVW1b1CrFu,Red Hot Chili Peppers,Top of the Rock,Nerve Flip,0,186148,False,0.386,0.936,8,-4.005,1,0.0701,0.0121,1.6E-5,0.266,0.418,176.366,4.0,metal,High Energy
71019,6vtcxMO8GBs1V0Jscy3DKA,Ghost,Halloween Party 2022,Square Hammer,0,239293,False,0.529,0.903,2,-4.396,0,0.0483,3.31e-05,0.182,0.259,0.746,129.986,4.0,metal,High Energy
71021,1bOENKlPYEDXyH9kLFUsnj,Nickelback,Timeless Rock Hits,Animals,3,185906,False,0.569,0.963,7,-3.069,1,0.0593,0.000787,0.0256,0.22,0.82,76.995,4.0,metal,High Energy
71022,4We0B3YSBF7utFlQtns2em,Bon Jovi,Обратно в клас - rock,Livin' On A Prayer,1,250626,False,0.527,0.89,0,-3.335,1,0.0338,0.0678,1.62E-4,0.222,0.818,122.494,4.0,metal,High Energy
71024,3EAdkWngM7RifOu9kSH4cu,Ghost,Halloween Spooky Party 2022,Square Hammer,0,239293,False,0.529,0.903,2,-4.396,0,0.0483,3.31e-05,0.182,0.259,0.746,129.986,4.0,metal,High Energy
71025,4xnB2yGAeXOuR3kJ9KTD3b,Red Hot Chili Peppers,Rock Brandneu,Nerve Flip,0,186148,False,0.386,0.936,8,-4.005,1,0.0701,0.0121,1.6E-5,0.266,0.418,176.366,4.0,metal,High Energy
71027,1c9MeAa2tLEoZl5osXf5Ts,Red Hot Chili Peppers,Kick It,Fire - Remastered,1,123800,True,0.421,0.986,11,-1.795,0,0.152,0.00482,0.0,0.295,0.263,105.83,4.0,metal,High Energy
71029,1OMyYLAtYUlAKmZjnDKNgP,Bon Jovi,Fiesta temática 90s,Say It Isn't So,1,213333,False,0.454,0.805,7,-4.947,1,0.0313,0.0229,0.0,0.358,0.591,91.251,4.0,metal,High Energy
71030,3aoIw20fhjGMoXoQ38EbMS,Ghost,Halloween Metal Nights,Square Hammer,2,239293,False,0.529,0.903,2,-4.396,0,0.0483,3.31e-05,0.182,0.259,0.746,129.986,4.0,metal,High Energy
71031,3YKMXuivrbHooUtf8jfEgS,Bon Jovi,Kick It,You Give Love A Bad Name,1,223146,False,0.532,0.964,0,-2.559,0,0.0519,0.0477,0.0,0.359,0.804,122.778,4.0,metal,High Energy
71032,0VFk1Ofc6X7QHdVC9T71sK,Slipknot,Rock Brandneu,The Dying Song (Time to Sing),4,203586,False,0.516,0.991,11,-2.587,0,0.126,0.000467,4.66E-5,0.327,0.402,95.017,4.0,metal,High Energy
71034,58yD1ZePlS6V4gImXGV8Ed,Red Hot Chili Peppers,Daily Pop Mix,Tippa My Tongue,0,260808,False,0.573,0.913,5,-6.52,0,0.0409,0.00861,0.0273,0.114,0.795,88.418,4.0,metal,High Energy
71035,1kdumEk4vjB6LTjtp59YdL,Bon Jovi,80s Bangers Vol. 2,Bad Medicine,1,316520,False,0.529,0.982,9,-2.129,1,0.0368,0.0206,0.0,0.0807,0.792,118.668,4.0,metal,High Energy
71037,30iQzZHaIhA6ZWtFaQXYNw,Bon Jovi,Workout Hits 2023,Livin' On A Prayer,0,250626,False,0.527,0.89,0,-3.335,1,0.0338,0.0678,1.62E-4,0.222,0.818,122.494,4.0,metal,High Energy
71038,3CKJz2XmcRBskVxbN3pit2,Slipknot,Metal,Duality,0,252613,False,0.354,0.982,4,-3.026,0,0.168,0.000237,3.01E-4,0.204,0.194,143.79,4.0,metal,High Energy
71039,0FrFqoPT7JB0ezIU9g2OLC,Deftones,Metal,Ohms,0,250222,False,0.112,0.978,4,-2.64,1,0.117,0.000108,0.0241,0.117,0.371,173.097,3.0,metal,High Energy
71040,1Bno2DWL2kmfiy1V5OlmCz,Bon Jovi,Fishing Music,Wanted Dead Or Alive,2,308560,False,0.265,0.818,7,-3.553,1,0.0393,0.0774,0.024,0.323,0.251,150.332,4.0,metal,High Energy
71041,1tsk7uFjknRB3crWOHdfZQ,Bon Jovi,Rock Workout 2023,Livin' On A Prayer,2,250626,False,0.527,0.89,0,-3.335,1,0.0338,0.0678,1.62E-4,0.222,0.818,122.494,4.0,metal,High Energy
71043,54U8KseFLbjpPYfq2DEB7B,Bon Jovi,80s Bangers Vol. 1,You Give Love A Bad Name,2,223146,False,0.532,0.964,0,-2.559,0,0.0519,0.0477,0.0,0.359,0.804,122.778,4.0,metal,High Energy
71044,0v8tmDMQrTMavluubqAJo4,Red Hot Chili Peppers,80s Bangers Vol. 2,Higher Ground - Remastered,1,202053,False,0.476,0.979,4,-3.504,0,0.133,0.00142,0.00686,0.0944,0.394,140.408,4.0,metal,High Energy
71046,12cG3BUpk6PzLAzWK0mryO,Red Hot Chili Peppers,Alternative Rock Mixtape,By the Way,2,215666,False,0.441,0.986,0,-2.466,1,0.116,0.038,7.81E-4,0.0998,0.184,123.974,4.0,metal,High Energy
71048,02ocOpp3OlYjjFvhvBDljE,Slipknot,Metal Lives!,Duality,0,252613,False,0.354,0.982,4,-3.026,0,0.168,0.000237,3.01E-4,0.204,0.194,143.79,4.0,metal,High Energy
71049,4nzIpIeHWiuFQnOV5ZELnj,Deftones,Metal Lives!,Ohms,0,250222,False,0.112,0.978,4,-2.64,1,0.117,0.000108,0.0241,0.117,0.371,173.097,3.0,metal,High Energy
71050,6k0X05danQOXSBTVek5DU1,SiM,The Rumbling,The Rumbling,73,220799,False,0.459,0.878,5,-1.399,0,0.0688,5.62e-05,3.07E-4,0.371,0.494,144.852,4.0,metal,High Energy
71051,4xDwCYhobDehSBGUmd5H6Y,The Plot In You,DISPOSE,FEEL NOTHING,76,216826,True,0.448,0.825,4,-5.307,0,0.0621,0.00353,0.0,0.108,0.226,144.17,4.0,metal,High Energy
71052,2MuWTIM3b0YEAskbeeFE1i,Metallica,Master Of Puppets (Remastered),Master Of Puppets,81,515386,False,0.543,0.836,4,-9.11,0,0.0353,0.000647,0.431,0.153,0.56,105.173,4.0,metal,High Energy
71053,1r1fPuhj9H4VdXr7OK6FL5,Linkin Park,LIVING THINGS,CASTLE OF GLASS,73,205400,False,0.615,0.911,1,-3.584,0,0.0278,0.0686,0.00188,0.0908,0.685,108.0,4.0,metal,High Energy
71055,0v1XpBHnsbkCn7iJ9Ucr1l,Bon Jovi,Crush,It's My Life,80,224493,False,0.551,0.913,0,-4.063,0,0.0466,0.0263,1.35E-5,0.347,0.544,119.992,4.0,metal,High Energy
71056,7oVEtyuv9NBmnytsCIsY5I,Linkin Park,LIVING THINGS,BURN IT DOWN,75,230253,False,0.585,0.972,9,-4.45,0,0.0534,0.0143,0.0,0.0707,0.585,110.006,4.0,metal,High Energy
71057,4wfyFIRnxdIN0v4OGtXcX3,Linkin Park,Minutes to Midnight,What I've Done,58,205613,False,0.623,0.93,5,-5.285,1,0.0324,0.0141,1.64E-6,0.138,0.287,120.119,4.0,metal,High Energy
71059,6QDAJvROnF636DZ5ApeIuR,KISS,Rock & Halloween,Hell Or High Water,1,207066,False,0.57,0.939,5,-7.177,0,0.0701,0.155,0.0,0.633,0.538,117.322,4.0,metal,High Energy
71061,4kLIAQN2z1Uh0NvpNgz6jF,KISS,Rock & Halloween,Rock And Roll All Nite,1,175853,False,0.54,0.926,1,-6.205,1,0.162,0.0191,0.0,0.651,0.686,144.8,4.0,metal,High Energy
71062,4LgWrfYiwdstak9a4i6DZw,KISS,Rock & Halloween,Detroit Rock City - Edit,1,215527,False,0.521,0.954,5,-3.556,1,0.0909,0.0295,5.02E-5,0.25,0.45,90.545,4.0,metal,High Energy
71063,18lSBq4bUQg32GeQ8gIu1e,Shinedown,Rock - Best of 2022,Planet Zero,6,222738,False,0.416,0.964,9,-2.967,1,0.112,2.35e-05,8.75E-4,0.473,0.212,157.925,4.0,metal,High Energy
71064,3tqEDIkPhrv2AgXjQHKIwj,Disturbed,Rock Brandneu,Hey You,1,268481,False,0.5,0.982,1,-3.496,1,0.0727,4.72e-05,4.28E-5,0.0447,0.507,103.033,4.0,metal,High Energy
71066,5cOdPnKDyhdFnB6X3V3JkK,Evanescence,Twisted Halloween Hits,Bring Me To Life,0,235893,False,0.318,0.943,4,-3.188,0,0.107,0.00721,2.06E-6,0.242,0.298,189.985,4.0,metal,High Energy
71067,6mopp3XBL0cu6odV7RhVWy,KISS,Halloween Metal Nights,Creatures Of The Night,1,242533,False,0.497,0.983,5,-5.19,0,0.109,8.3e-05,0.0145,0.119,0.0693,121.397,4.0,metal,High Energy
71068,4x0syYhWwD6zafzXsQXa1t,KISS,80s Bangers Vol. 2,Heaven's On Fire,1,200933,False,0.627,0.909,0,-4.731,1,0.0658,0.000957,7.03E-5,0.336,0.697,124.313,4.0,metal,High Energy
71069,6buVxRwPapLwrXwIsTiSfm,Disturbed,Metal,Hey You,0,268481,False,0.5,0.982,1,-3.496,1,0.0727,4.72e-05,4.28E-5,0.0447,0.507,103.033,4.0,metal,High Energy
71070,4MiLgByToEVhuGwc6MrSIX,Breaking Benjamin,Halloween Metal Nights,Blood,3,189120,True,0.477,0.973,4,-2.731,0,0.0766,3.81e-05,3.3E-5,0.289,0.288,90.519,4.0,metal,High Energy
71071,0Bhf80gwbCronwcRHW8EZF,Evanescence,Rock & Halloween,Bring Me To Life,2,235893,False,0.318,0.943,4,-3.188,0,0.107,0.00721,2.06E-6,0.242,0.298,189.985,4.0,metal,High Energy
71072,30NeE5qu2FrSkXQMra1WED,KISS,Rock Workout 2023,Rock And Roll All Nite,1,175853,False,0.54,0.926,1,-6.205,1,0.162,0.0191,0.0,0.651,0.686,144.8,4.0,metal,High Energy
71074,10UmwJAOxFM9XdTp6stN1i,Evanescence,Halloween Spooky Party 2022,Bring Me To Life,0,235893,False,0.318,0.943,4,-3.188,0,0.107,0.00721,2.06E-6,0.242,0.298,189.985,4.0,metal,High Energy
71075,36NQtTNiBpURnyDasqNsCf,Shinedown,Top of the Rock,Planet Zero,0,222738,False,0.416,0.964,9,-2.967,1,0.112,2.35e-05,8.75E-4,0.473,0.212,157.925,4.0,metal,High Energy
71076,4bh9zPGpEX1yl9Do6rkhHr,Shinedown,Rock Brandneu,Planet Zero,0,222738,False,0.416,0.964,9,-2.967,1,0.112,2.35e-05,8.75E-4,0.473,0.212,157.925,4.0,metal,High Energy
71077,6GwXhxrjTEVuBZC7jnB7f1,Disturbed,Metal Lives!,Hey You,0,268481,False,0.5,0.982,1,-3.496,1,0.0727,4.72e-05,4.28E-5,0.0447,0.507,103.033,4.0,metal,High Energy
71078,1cz1Z22xmJQaALUgUXzUaq,Disturbed,Timeless Rock Hits,Land of Confusion,1,287066,False,0.553,0.991,8,-3.703,1,0.0925,4.44e-05,0.0729,0.179,0.324,114.919,4.0,metal,High Energy
71079,4SmpAA1iwwFw9hQ5FmYLuq,Avenged Sevenfold,Metal,Hail to the King,0,305906,False,0.58,0.916,3,-4.357,0,0.0387,0.000295,0.0255,0.126,0.68,118.002,4.0,metal,High Energy
71080,20uDfvpjbtEFz4AeC9O7AQ,Megadeth,Halloween Metal Nights,"The Sick, The Dying… And The Dead!",2,304053,False,0.303,0.976,5,-3.583,0,0.225,0.00266,0.135,0.0707,0.193,88.536,4.0,metal,High Energy
71081,5Z2iVSDPvCScP5M5atIt5v,Shinedown,Metal,Planet Zero,0,222738,False,0.416,0.964,9,-2.967,1,0.112,2.35e-05,8.75E-4,0.473,0.212,157.925,4.0,metal,High Energy
71082,5u4jJAAD6jd0Z741eT7XGP,Volbeat,Twisted Halloween Hits,The Devil's Bleeding Crown,0,238653,False,0.321,0.909,11,-4.612,1,0.041,1.62e-05,0.139,0.0442,0.209,109.653,3.0,metal,High Energy
71084,2vU6bm5hVF2idVknGzqyPL,The Offspring,Alternative Christmas 2022,Christmas (Baby Please Come Home),0,187355,False,0.437,0.878,0,-4.687,1,0.0452,0.0112,0.0,0.126,0.623,128.043,4.0,metal,High Energy
71085,2iA4neLS2rg1dlciGgmt4X,Megadeth,Release Your ANGER,Symphony Of Destruction,0,246733,False,0.61,0.889,4,-5.452,0,0.0585,0.000794,0.0865,0.0657,0.506,139.903,4.0,metal,High Energy
71086,29RiulWABWHcTRLkDqVCl1,Korn,Metal,Rotting in Vain,0,213000,True,0.498,0.946,2,-4.792,1,0.0602,0.000121,2.53E-5,0.359,0.31,106.276,4.0,metal,High Energy
71087,5jTnpbclNqXTV4trZSjoJE,Shinedown,20's Rock,Planet Zero,0,222738,False,0.416,0.964,9,-2.967,1,0.112,2.35e-05,8.75E-4,0.473,0.212,157.925,4.0,metal,High Energy
71088,4eCQkJy0Gq9i5lQqOJcVKN,Avenged Sevenfold,Metal Lives!,Hail to the King,0,305906,False,0.58,0.916,3,-4.357,0,0.0387,0.000295,0.0255,0.126,0.68,118.002,4.0,metal,High Energy
71089,6RLT4oQWaW3WiBmuTFBZnI,Volbeat,Halloween Spooky Party 2022,The Devil's Bleeding Crown,0,238653,False,0.321,0.909,11,-4.612,1,0.041,1.62e-05,0.139,0.0442,0.209,109.653,3.0,metal,High Energy
71091,7IMnJ5f7mRoGTtf8TPAILw,Volbeat,Halloween Party 2022,The Devil's Bleeding Crown,0,238653,False,0.321,0.909,11,-4.612,1,0.041,1.62e-05,0.139,0.0442,0.209,109.653,3.0,metal,High Energy
71092,6jmbmsPYXhA0HHQ7LSxvyD,Shinedown,Metal Lives!,Planet Zero,0,222738,False,0.416,0.964,9,-2.967,1,0.112,2.35e-05,8.75E-4,0.473,0.212,157.925,4.0,metal,High Energy
71093,582QmuQapDg7uo1jcAKsgN,Megadeth,Release Your ANGER,Holy Wars...The Punishment Due - Remastered,0,392600,False,0.327,0.985,11,-3.941,1,0.151,0.00177,0.108,0.351,0.218,125.232,4.0,metal,High Energy
71094,1M8LMTTEajUuw7AN0g4f4i,Megadeth,Halloween Metal Nights,Holy Wars...The Punishment Due - Remastered,2,392600,False,0.327,0.985,11,-3.941,1,0.151,0.00177,0.108,0.351,0.218,125.232,4.0,metal,High Energy
71095,0nI0q4NuoOIskGNRizI6vs,Korn,Metal Lives!,Rotting in Vain,0,213000,True,0.498,0.946,2,-4.792,1,0.0602,0.000121,2.53E-5,0.359,0.31,106.276,4.0,metal,High Energy
71096,12sPGeSWgxY2zpPupFYIrZ,Volbeat,Halloween Spooky Party 2022,Sorry Sack Of Bones,0,228666,True,0.407,0.954,7,-3.753,1,0.0532,0.000629,0.186,0.0545,0.454,171.988,4.0,metal,High Energy
71097,2UzNyk6tBmMaXf1dphGUo0,Volbeat,Halloween Metal Nights,The Devil's Bleeding Crown,0,238653,False,0.321,0.909,11,-4.612,1,0.041,1.62e-05,0.139,0.0442,0.209,109.653,3.0,metal,High Energy
71099,1955ZZJe1TzmSR0TomnNjI,Megadeth,Halloween Spooky Party 2022,Symphony Of Destruction,0,246733,False,0.61,0.889,4,-5.452,0,0.0585,0.000794,0.0865,0.0657,0.506,139.903,4.0,metal,High Energy
71101,2DlHlPMa4M17kufBvI2lEN,System Of A Down,Toxicity,Chop Suey!,83,210240,False,0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,4.0,metal,High Energy
71105,5sICkBXVmaCQk5aISGR3x1,Metallica,Metallica,Enter Sandman,81,331266,False,0.577,0.828,6,-8.691,0,0.0298,0.00213,0.0114,0.0581,0.604,123.257,4.0,metal,High Energy
71106,3FQCJI2t5LTbsRPfYVBSVB,Linkin Park,One More Light,Battle Symphony,64,216281,False,0.653,0.839,10,-5.077,1,0.0685,0.0369,0.0,0.068,0.669,149.034,4.0,metal,High Energy
71107,78gsvivelCP8Kh0tSRTy8D,Linkin Park,Minutes to Midnight,Bleed It Out,58,164760,True,0.542,0.932,4,-4.896,1,0.05,0.0747,0.0,0.613,0.698,140.135,4.0,metal,High Energy
71108,37ZJ0p5Jm13JPevGcx4SkF,Bon Jovi,Slippery When Wet,Livin' On A Prayer,85,249293,False,0.532,0.887,0,-3.757,1,0.0335,0.0778,2.14E-4,0.294,0.795,122.511,4.0,metal,High Energy
71109,3fjmSxt0PskST13CSdBUFx,Linkin Park,Meteora (Bonus Edition),Somewhere I Belong,73,213933,False,0.451,0.951,1,-3.754,1,0.0645,0.00038,2.39E-6,0.261,0.442,162.065,4.0,metal,High Energy
71110,3K4HG9evC7dg3N0R9cYqk4,Linkin Park,Hybrid Theory (Bonus Edition),One Step Closer,78,157333,False,0.492,0.969,9,-4.419,1,0.0491,0.0014,1.32E-6,0.0787,0.538,95.136,4.0,metal,High Energy
71111,4Yf5bqU3NK4kNOypcrLYwU,Linkin Park,Meteora,Faint,77,162600,False,0.554,0.978,4,-3.554,1,0.131,0.111,0.0,0.0731,0.594,135.095,4.0,metal,High Energy
71112,4vJfxpYeM088ddkHtSNqP1,Evanescence,Rock & Halloween,Haunted,3,185440,False,0.37,0.861,4,-4.588,0,0.0625,0.00959,0.00449,0.107,0.16,155.671,4.0,metal,High Energy
71114,7M62cpl1L8v53XwfCZ2GYD,Skillet,Rock - Best of 2022,Surviving the Game,4,238870,False,0.535,0.979,8,-3.593,1,0.0597,0.000666,0.0,0.084,0.432,103.996,4.0,metal,High Energy
71116,4Ql5Q06HoJeQmpIBl9TngL,Evanescence,Helloween Party,Bring Me To Life,2,235893,False,0.318,0.943,4,-3.188,0,0.107,0.00721,2.06E-6,0.242,0.298,189.985,4.0,metal,High Energy
71117,5ugV3rhvi2h6l52e1cIfLw,3 Doors Down,Fishing Music,Kryptonite,0,234626,False,0.544,0.848,11,-6.804,0,0.0288,0.00395,5.22E-5,0.134,0.489,99.039,4.0,metal,High Energy
71118,1aL952bo0KZTPevSl3207C,3 Doors Down,Rock Workout 2023,Kryptonite,1,234626,False,0.544,0.848,11,-6.804,0,0.0288,0.00395,5.22E-5,0.134,0.489,99.039,4.0,metal,High Energy
71119,5SqrY9AWeRXqwgLCnLO2A0,Evanescence,Halloween 2022,Bring Me To Life,0,235893,False,0.318,0.943,4,-3.188,0,0.107,0.00721,2.06E-6,0.242,0.298,189.985,4.0,metal,High Energy
71120,4U1WGnRxI57j3Ebi9A3HtD,Marilyn Manson,TOKYO - HALLOWEEN -,アイ・プット・ア・スペル・オン・ユー,0,216735,True,0.611,0.801,11,-5.894,0,0.0733,0.00119,0.513,0.23,0.408,96.875,3.0,metal,High Energy
71121,6Jb8PXvsr5VGF0kewMXmaQ,Marilyn Manson,Twisted Halloween Hits,I Put A Spell On You,0,216735,True,0.611,0.801,11,-5.894,0,0.0733,0.00119,0.513,0.23,0.408,96.875,3.0,metal,High Energy
71123,2YIm6Yfa0C3IxkRHDQdk1d,Skillet,Top of the Rock,Surviving the Game,0,238870,False,0.535,0.979,8,-3.593,1,0.0597,0.000666,0.0,0.084,0.432,103.996,4.0,metal,High Energy
71124,24TdORdiwpuE1EH7fh1fNQ,Evanescence,Halloween Scary Party,Bring Me To Life,0,235893,False,0.318,0.943,4,-3.188,0,0.107,0.00721,2.06E-6,0.242,0.298,189.985,4.0,metal,High Energy
71125,0LvONfXemxF8eUKovfhZdH,Skillet,Metal,Feel Invincible,0,229933,False,0.603,0.886,5,-3.777,0,0.0837,0.00045,0.0,0.26,0.395,126.027,4.0,metal,High Energy
71126,0lpdGobBIXUFiPaZpDR1Bj,Skillet,Rock Brandneu,Surviving the Game,0,238870,False,0.535,0.979,8,-3.593,1,0.0597,0.000666,0.0,0.084,0.432,103.996,4.0,metal,High Energy
71127,1GaLQ64H7Df0HG2cIOXy5i,Evanescence,Halloween Party 2022,Haunted,0,185440,False,0.37,0.861,4,-4.588,0,0.0625,0.00959,0.00449,0.107,0.16,155.671,4.0,metal,High Energy
71128,7nW4aS5AeIP0jfoY8ZvlsL,Evanescence,Kick It,Bring Me To Life,0,235893,False,0.318,0.943,4,-3.188,0,0.107,0.00721,2.06E-6,0.242,0.298,189.985,4.0,metal,High Energy
71129,1ko2iL09yVsV57V1Z616KP,Evanescence,Halloween Party Canzoni per Bambini 2022,Bring Me To Life,0,235893,False,0.318,0.943,4,-3.188,0,0.107,0.00721,2.06E-6,0.242,0.298,189.985,4.0,metal,High Energy
71130,2dHFbe42W3zlzLRbjvvbp3,Marilyn Manson,Halloween Metal Nights,The Beautiful People,1,222773,True,0.609,0.948,9,-4.938,1,0.113,0.00404,0.0978,0.042,0.786,144.037,4.0,metal,High Energy
71131,3otBSe8dnJMNDRE9AhSm0T,Marilyn Manson,Pumpkin Patch Hits,The Beautiful People,0,222773,True,0.609,0.948,9,-4.938,1,0.113,0.00404,0.0978,0.042,0.786,144.037,4.0,metal,High Energy
71132,3mJV4kByjmgU3ubU7JPp9W,Marilyn Manson,Halloween 2022,You And Me And The Devil Makes 3,0,264266,False,0.596,0.964,2,-5.754,1,0.0804,9.52e-05,0.834,0.203,0.399,128.021,4.0,metal,High Energy
71133,1f9jv3jIHqwZhVW7NMAgYN,Pantera,Groove Metal Roots & Branches,Mouth for War,1,236720,False,0.361,0.97,8,-5.69,0,0.0837,6.58e-06,1.62E-4,0.039,0.561,156.96,4.0,metal,High Energy
71134,7gu4nfoJkzmRsATBRjNCWI,Marilyn Manson,Twisted Halloween Hits,WE ARE CHAOS,0,240213,True,0.373,0.857,0,-3.546,1,0.0528,0.000999,0.00138,0.408,0.235,137.084,4.0,metal,High Energy
71135,3AjZqmRivJhEVqbliY3yJa,Marilyn Manson,Anthems for Witches 2022,I Put A Spell On You,1,216735,True,0.611,0.801,11,-5.894,0,0.0733,0.00119,0.513,0.23,0.408,96.875,3.0,metal,High Energy
71136,4eMjf9FgbmFQ6yHZD5EsgX,Skillet,Metal Lives!,Feel Invincible,0,229933,False,0.603,0.886,5,-3.777,0,0.0837,0.00045,0.0,0.26,0.395,126.027,4.0,metal,High Energy
71137,0ttfJZcKq7E7NcIldlogbn,Marilyn Manson,Twisted Halloween Hits,The Beautiful People,0,222773,True,0.609,0.948,9,-4.938,1,0.113,0.00404,0.0978,0.042,0.786,144.037,4.0,metal,High Energy
71138,3S3MAk28b2evnivIWkDshP,Marilyn Manson,Halloween Metal Nights,The Fight Song,1,177440,True,0.499,0.983,1,-3.662,0,0.0882,0.000123,2.46E-4,0.0728,0.0378,129.903,4.0,metal,High Energy
71141,2Z2vcMJMq1SFmteHzxJoey,Marilyn Manson,Happy Haunted Halloween Tunes,The Beautiful People,1,222773,True,0.609,0.948,9,-4.938,1,0.113,0.00404,0.0978,0.042,0.786,144.037,4.0,metal,High Energy
71142,7LyODTwVRK0KN0615tcBPq,Marilyn Manson,Halloween Scary Party,The Beautiful People,0,222773,True,0.609,0.948,9,-4.938,1,0.113,0.00404,0.0978,0.042,0.786,144.037,4.0,metal,High Energy
71143,7Bcjjhemjq1HxoWkTw4X6O,Marilyn Manson,Halloween Spooky Party 2022,The Beautiful People,0,222773,True,0.609,0.948,9,-4.938,1,0.113,0.00404,0.0978,0.042,0.786,144.037,4.0,metal,High Energy
71146,6U0KYAZFsPxLxc0x0bt7zl,Marilyn Manson,Halloween Party 2022,You And Me And The Devil Makes 3,0,264266,False,0.596,0.964,2,-5.754,1,0.0804,9.52e-05,0.834,0.203,0.399,128.021,4.0,metal,High Energy
71150,0COqiPhxzoWICwFCS4eZcp,Evanescence,Fallen,Bring Me To Life,82,235893,False,0.331,0.943,4,-3.188,0,0.0698,0.00721,2.06E-6,0.242,0.296,94.612,4.0,metal,High Energy
71153,3MrRksHupTVEQ7YbA0FsZK,Europe,The Final Countdown (Expanded Edition),The Final Countdown,78,310333,False,0.529,0.843,6,-6.908,0,0.0616,0.0628,8.27E-4,0.0608,0.188,117.662,4.0,metal,High Energy
71154,6Wx88Mv6b9ofjKMKkdwOJd,Linkin Park,Transformers: Revenge Of The Fallen The Album,New Divide,70,268613,False,0.493,0.808,5,-3.365,0,0.0362,0.000235,0.0,0.0983,0.38,117.971,4.0,metal,High Energy
71156,0snQkGI5qnAmohLE7jTsTn,System Of A Down,Toxicity,Toxicity,81,218933,False,0.413,0.873,8,-4.151,1,0.0536,0.000264,0.00249,0.204,0.48,116.68,3.0,metal,High Energy
71158,2aibwv5hGXSgw7Yru8IYTO,Red Hot Chili Peppers,Stadium Arcadium,Snow (Hey Oh),80,334666,False,0.427,0.9,11,-3.674,1,0.0499,0.116,1.75E-5,0.119,0.599,104.655,4.0,metal,High Energy
71159,2UREu1Y8CO4jXkbvqAtP7g,Skillet,Awake,Monster,77,178013,False,0.64,0.957,8,-2.336,1,0.0741,0.0431,0.0,0.0789,0.692,134.992,4.0,metal,High Energy
71161,7wdwIaXUuzlu1grzWMFRJm,Ghost,[MESSAGE FROM THE CLERGY],Mary On A Cross,75,244804,False,0.467,0.9,11,-4.505,1,0.0451,0.000187,4.93E-4,0.105,0.554,130.027,4.0,metal,High Energy
71162,2oNYsdCasRRlz1shXFAz7D,Linkin Park,LIVING THINGS,LOST IN THE ECHO,67,205120,False,0.546,0.98,9,-3.02,0,0.0619,0.0154,0.0,0.31,0.478,120.037,4.0,metal,High Energy
71163,0rmGAIH9LNJewFw7nKzZnc,Bon Jovi,Slippery When Wet,You Give Love A Bad Name,82,222706,False,0.541,0.96,0,-2.947,0,0.0505,0.0663,2.25E-6,0.344,0.812,122.803,4.0,metal,High Energy
71164,0bVtevEgtDIeRjCJbK3Lmv,Guns N' Roses,Appetite For Destruction,Welcome To The Jungle,80,272026,True,0.447,0.954,8,-8.069,1,0.0751,0.0235,0.403,0.298,0.331,123.453,4.0,metal,High Energy
71166,3YBZIN3rekqsKxbJc9FZko,Guns N' Roses,Appetite For Destruction,Paradise City,79,405640,True,0.273,0.952,11,-8.762,1,0.0843,0.0169,0.0111,0.142,0.472,100.271,4.0,metal,High Energy
71168,3dxiWIBVJRlqh9xk144rf4,Linkin Park,Meteora (Bonus Edition),Breaking the Habit,71,196906,False,0.579,0.849,4,-5.218,0,0.0303,0.108,0.0,0.0909,0.581,100.021,4.0,metal,High Energy
71169,1Vej0qeQ3ioKwpI6FUbRv1,Linkin Park,Hybrid Theory (Bonus Edition),Papercut,75,184866,False,0.524,0.939,9,-3.994,1,0.113,0.00022,0.0,0.623,0.661,150.184,4.0,metal,High Energy
71170,5waHhqlk8iTweFuHeZz9CZ,Bullet For My Valentine,Release Your ANGER,Stitches,5,301426,True,0.547,0.941,1,-4.631,1,0.0824,5.72e-06,7.56E-4,0.323,0.331,100.007,4.0,metal,High Energy
71172,1QHqRD65S2q7STSmrxTU3Y,Kid Rock,Feeling Good,All Summer Long,0,297586,False,0.701,0.865,7,-3.629,1,0.0283,0.0212,0.0,0.0956,0.88,102.998,4.0,metal,High Energy
71174,4ZbIwC19U5soz0akMfbUqD,Rob Zombie,Rock & Halloween,Living Dead Girl,2,201400,False,0.518,0.948,6,-5.579,0,0.0676,0.00512,0.0996,0.228,0.548,103.025,4.0,metal,High Energy
